UserID,Age,Income,EmploymentStatus,Occupation,EducationLevel,FamilySize,Location,RiskTolerance,SavingsAmount,InvestmentTypes,InvestmentAmount,DebtAmount,CreditScore,Expenses,ExpenseCategories,FinancialGoals,BudgetPlan,TransactionID,TransactionDate,TransactionAmount,TransactionType,MerchantCategory,PaymentMethod,PortfolioID,AssetClass,AssetValue,ReturnRate,Liquidity
981549,52,81243.26030065771,Retired,"Nurse, learning disability",Master,3,Puerto Rico,Medium,6751.173865758665,Cryptocurrency,76260.76,38900.72,521,18312.03,Housing,Trip difference election race.,Answer look group maybe challenge fine.,f458ecc0-b7c3-48c5-ba0e-3ebe5d54a712,2021-11-08,8562.29,Debit,Entertainment,Cash,fb2f4f7f-d368-4be3-a7ae-a0413ac5b049,Real Estate,41688.5,0.067,0.64
776248,47,75239.73980737632,Student,"Production assistant, television",Master,5,Saint Martin,Low,7563.985394025364,Real Estate,30292.99,39463.71,726,39541.05,Transportation,Official rich technology customer onto game.,Wonder teacher various lawyer exist kitchen.,d23afa11-3a7c-48da-943b-69c6b6938b75,2021-06-10,6415.5,Transfer,Food,Check,68742542-d4a2-4ea7-a2f0-021f0c3e1ba3,Cryptocurrency,18454.36,0.149,0.82
426908,44,71657.35813592892,Self-employed,Physiotherapist,None,3,Sweden,High,8240.393410917455,Bonds,39392.87,32499.83,802,103363.52,Misc,Property need media right pull then.,Although central better so.,9d945fff-ef26-45ef-8376-54be8767c167,2021-09-19,1950.68,Credit,Healthcare,Cash,069a31f7-118e-41db-865d-415e08b222d6,Real Estate,41907.12,0.003,0.33
415732,21,59817.8726538032,Employed,Outdoor activities/education manager,PhD,3,Rwanda,Low,6150.019669012714,Mutual Funds,91616.0,17825.07,313,36946.05,Misc,Professor project radio however seat sing sister.,Manage probably current whatever if stuff.,5aa124b4-df23-42a2-9ffc-b82279a91b6d,2021-05-26,3093.99,Credit,Healthcare,Electronic,11706060-b80f-490b-9bed-31d10abfa009,Stocks,5513.64,0.115,0.22
252724,31,85154.72323354926,Employed,"Civil engineer, contracting",College,2,Fiji,Medium,7719.395862629059,Mutual Funds,64513.4,22966.09,615,83889.36,Housing,Age city chance general media.,Learn wrong store position difficult even color during.,a58de53e-d6b6-41df-92c2-827daa9ae85f,2020-12-29,8663.68,Transfer,Healthcare,Check,1f8ebdbb-57c1-49ed-914c-c22ca717da31,Real Estate,34729.54,0.025,0.66
573547,44,62454.88075642695,Self-employed,Bookseller,High School,6,Montenegro,Medium,10907.133100569858,Cryptocurrency,37652.27,45635.13,462,58197.5,Housing,Machine whether her fight.,Suddenly create interest environment test.,e448deac-22d5-4856-a43d-62d0d12ea744,2023-08-06,5887.43,Credit,Transportation,Credit Card,e9c71af4-aa18-42c0-8a34-0c7735fc360d,Cryptocurrency,49866.66,0.142,0.39
627683,42,57033.31040426572,Self-employed,Toxicologist,College,3,Sri Lanka,High,12975.147329177824,Mutual Funds,47175.23,45315.1,646,66632.88,Misc,Involve officer too happen movie deal.,Play report glass more argue clear.,5857cc7b-bf2a-4ea2-866a-67c6dd6ff51c,2022-11-01,8320.74,Credit,Entertainment,Credit Card,c4056e93-4a1e-413d-a506-1e23cb163ac0,Cryptocurrency,49109.99,0.065,0.01
612638,67,51291.76367434046,Unemployed,Animal nutritionist,None,5,South Africa,Medium,7212.884734458394,Cryptocurrency,65897.18,41998.86,618,92707.82,Transportation,Religious entire note important according carry fish.,Allow century project fall standard light impact.,d70fca9e-d5f6-4cee-b93a-4edcf955bf97,2020-07-31,7901.26,Debit,Education,Cash,4e42497a-1075-4404-b5cf-339a7161b02b,Cryptocurrency,20809.93,0.171,0.56
361535,55,68021.76942215709,Employed,Ranger/warden,Bachelor,2,Aruba,High,7935.01088928283,Real Estate,57603.9,42287.3,739,137504.47,Food,Real central treat like none home.,Day where behind kind key newspaper business firm.,2c44aa61-667b-4ea4-9496-1ce5f5aa2291,2022-02-13,349.66,Transfer,Misc,Electronic,ee8af275-142f-4a22-9620-161fe0ef9c36,Mutual Funds,40889.63,0.062,0.86
982937,62,69650.93418588041,Student,Commercial/residential surveyor,PhD,2,Thailand,High,9842.804148126117,Real Estate,92741.22,39154.37,424,50272.79,Entertainment,Mention walk son receive peace.,They respond maybe production.,82b71644-1a04-4d8f-8fc2-ed990a0a894b,2022-12-25,1986.36,Credit,Entertainment,Electronic,bb3108af-e9d1-4f46-8807-c1d667824495,Bonds,28573.31,0.178,0.76
873372,19,39957.28639070854,Employed,Herpetologist,PhD,1,Qatar,Low,12865.639066206,Real Estate,77539.8,26205.92,432,44864.29,Entertainment,Cell become bit similar blood own.,And forget performance wide current item poor.,729c20db-8146-4f19-ba9d-c4e16fe3d9fb,2022-08-10,7731.17,Credit,Transportation,Credit Card,bbeff9e1-dfb9-42fe-99a8-be903114472f,Stocks,4250.45,0.052,0.4
839943,66,54751.20729913774,Unemployed,Structural engineer,College,3,Burundi,Low,8201.851637737687,Mutual Funds,52543.39,11418.57,842,129859.6,Healthcare,Dinner bill everybody allow fire consider.,Into blood series someone go party first information.,dc0e5d6a-b097-49d8-969c-fafb0bd51170,2024-02-14,170.0,Credit,Transportation,Electronic,e818338e-4889-43ef-9a1d-ee212cc55240,Stocks,24908.34,0.142,0.63
440667,54,37327.64521521466,Student,Hydrogeologist,None,5,Netherlands Antilles,Medium,11505.53669595871,Bonds,12942.2,10126.5,588,27450.83,Healthcare,Newspaper miss discover class sound knowledge talk.,Total north list small.,6238d931-607f-4d6b-996a-45ebc0b3499d,2023-11-13,8353.18,Debit,Housing,Cash,722e279e-cee4-4c16-bf85-4dd6b04c6654,Bonds,44964.05,0.133,0.75
433550,42,76095.2953071121,Student,Agricultural consultant,Master,3,Somalia,Medium,10919.172581612522,Cryptocurrency,32407.66,33212.2,649,68831.39,Housing,Listen job visit machine sort particularly everything bill.,Part may plant leave none.,5742c91c-375e-43ad-8a2c-1784db1dd096,2022-05-01,4043.37,Transfer,Healthcare,Electronic,adc8d65c-b189-4d32-a4b1-13f44d0600cb,Cryptocurrency,48061.62,-0.114,0.41
372428,48,60845.43472107385,Student,General practice doctor,High School,5,France,Low,11749.000122839538,Mutual Funds,95519.46,19924.56,682,100767.27,Education,Garden appear time particularly say despite.,Against whether thus find yourself his fight.,7d11d607-bec6-4eac-99ad-201b07e6579f,2023-04-24,1824.61,Transfer,Healthcare,Cash,98af0780-b795-4729-8e69-7e62aac7d83e,Bonds,19116.87,0.191,0.8
790653,18,59726.4301006739,Unemployed,Engineering geologist,Bachelor,4,Christmas Island,Medium,9522.678764554636,Bonds,34809.52,4942.0,431,79674.81,Healthcare,Down if coach art.,Admit indeed society line bank.,9d0474e5-a533-460b-a226-7059190ec096,2022-04-25,3701.21,Transfer,Healthcare,Credit Card,1bb251bc-2563-4e3d-8270-9fea2da9588e,ETFs,13068.13,0.132,0.38
155047,40,74240.94698639859,Employed,"Administrator, charities/voluntary organisations",College,1,Gibraltar,Medium,9597.001253516195,Real Estate,61747.5,16475.75,678,146894.22,Healthcare,Describe he experience thing participant.,Defense similar early.,dc33b27f-06a2-4746-b72f-d45dd0f00f72,2020-01-17,8155.99,Transfer,Healthcare,Check,dd8c8972-fb41-4ac9-abf9-4f3f6e1e447d,ETFs,32339.46,0.007,0.66
849101,37,59249.19123764568,Retired,Dentist,College,2,Nepal,Medium,7252.2986270223255,ETFs,40377.39,3359.89,784,66776.29,Entertainment,Word officer center.,Commercial data exactly west clear religious.,f2b1b022-aa17-4a94-96a3-86b10d0d6aa1,2022-05-11,9434.64,Transfer,Misc,Credit Card,f28a617b-217d-4370-9636-418cc0645d9d,Stocks,3968.35,-0.104,0.59
397942,66,84532.98897600861,Student,"Radiographer, therapeutic",High School,1,Samoa,High,9416.170421023768,Stocks,4492.91,27664.22,364,36763.09,Healthcare,Investment teach herself nothing listen think will crime.,Play plant well it glass government church.,fb2e6f12-dff9-4ff0-8ff3-a7e1430f3022,2021-05-22,9525.02,Debit,Housing,Check,455bc171-6713-4cc0-b1e5-036126b2ccaf,Stocks,45890.0,-0.188,0.17
284587,42,76734.30919055587,Self-employed,"Engineer, broadcasting (operations)",Master,4,Antarctica (the territory South of 60 deg S),High,6822.210792977983,Stocks,85203.12,26737.69,318,45411.07,Housing,Second why once board.,Certain seat else expect they us goal.,a295837d-1f4b-4688-aaf2-2dae739e47d4,2021-12-30,5883.67,Debit,Education,Cash,cec61019-8c51-446d-8036-4824f7f3c7a1,Mutual Funds,21407.97,0.065,0.77
772449,44,60310.57859530142,Unemployed,Psychiatric nurse,College,6,Zimbabwe,Medium,8393.786169410441,Bonds,15917.97,37062.89,757,27946.75,Healthcare,Activity factor allow PM rock.,Week figure minute can case term.,4e47b1e1-e11e-4ef4-bfdf-58dc53b6bc50,2020-03-24,4375.91,Debit,Housing,Electronic,767111b5-43bc-49a1-8f60-368dfa1c4d5a,Real Estate,6156.09,-0.016,0.94
360659,52,50843.25886935997,Student,"Psychologist, educational",High School,1,Belarus,High,14070.758810591333,Cryptocurrency,9654.04,43630.78,678,35810.11,Education,Carry set state.,Move hot still partner hundred generation.,5dbc0348-59b2-43f5-a40b-d24e15199a16,2022-01-15,746.25,Debit,Housing,Check,4e643bd1-89de-4185-b74a-21fe8c86d7a0,Mutual Funds,24163.89,-0.054,0.53
231010,65,41714.63393522151,Unemployed,Production engineer,PhD,1,Oman,Medium,12410.33363667693,Cryptocurrency,10622.04,48521.86,727,99714.88,Misc,Democrat leave above reflect.,Rate week success agree.,c227d3d6-d3ae-4fb1-8c45-bb37e0988c6c,2020-12-12,196.43,Transfer,Housing,Check,cb5a0eab-612f-4a39-9e5e-928981389241,Real Estate,49638.34,-0.012,0.19
520009,65,54390.86091043662,Self-employed,"Editor, magazine features",PhD,4,French Polynesia,Low,11843.665736587598,Real Estate,93423.39,2798.74,552,26796.81,Food,Build drive ready well.,True mind financial.,7d1dafa1-3331-4572-83cb-9ef8ea6df44c,2024-04-05,6890.63,Credit,Healthcare,Electronic,c1d2eaba-7690-42cf-80e1-0d955d900e9d,Mutual Funds,11739.6,0.17,0.89
749323,52,61699.49774691321,Student,"Engineer, civil (consulting)",High School,1,Niger,High,11968.986491081258,Stocks,47641.3,28335.11,514,103943.33,Misc,Born test reason economy.,Several view market and teach never.,d4f88324-7944-431c-9c93-851c7d8a1720,2022-07-03,4359.68,Transfer,Healthcare,Cash,28e29156-97d6-41ef-ba45-0a84b1c5998c,Real Estate,20811.67,0.16,0.53
616643,69,75890.78263070193,Employed,"Engineer, broadcasting (operations)",Bachelor,1,Tunisia,Medium,8605.583029246218,Stocks,75990.93,12398.6,634,28542.8,Entertainment,Allow because recognize task such.,Defense several safe catch television skill garden.,e83321f7-0101-4970-91ca-e717a330bfbf,2020-08-06,9724.47,Credit,Healthcare,Electronic,94d72bdb-3b1f-4e72-a08d-b90982ab2c25,Stocks,29498.64,-0.084,0.16
727773,56,57885.03665822726,Unemployed,Market researcher,PhD,4,Israel,Medium,9755.514082629472,Real Estate,98132.84,12803.6,539,15628.87,Housing,Resource when today add strategy music.,Role special account smile again.,1590d587-4bf0-4c23-95f1-8e972ac20931,2020-09-29,6684.75,Debit,Transportation,Credit Card,06bf0fca-9ad4-442a-a5c9-f821b541609f,Mutual Funds,19172.63,-0.136,0.54
250584,32,74595.04931478605,Student,Professor Emeritus,High School,4,United Arab Emirates,Medium,9737.977747112653,Cryptocurrency,80855.55,36971.79,620,149740.3,Transportation,Debate method sport reason rule game run.,Manager understand into not response bill.,96f0258c-afd4-4164-9127-b50c3fb45e10,2023-10-30,4221.4,Transfer,Entertainment,Electronic,b0842109-7bb7-4f57-9b79-28e314b667d3,Bonds,15138.64,0.154,0.0
859293,49,61934.232444303605,Student,"Accountant, chartered",High School,2,Turks and Caicos Islands,Low,9689.97995316984,Bonds,73264.71,34484.95,787,114283.22,Transportation,Ask boy be all card.,Assume idea laugh left public sell.,9de4d071-1875-488c-ad70-99d636d7a320,2021-01-04,921.18,Transfer,Food,Check,01a7f90c-0466-4eff-b208-3d3029731950,ETFs,22635.04,-0.037,0.76
839591,32,55677.37332835153,Unemployed,Paramedic,PhD,6,Burkina Faso,Low,8167.464898159741,Bonds,23661.72,32540.36,587,112375.35,Food,Tell reveal some reason cold.,Them join rule.,28746ac3-1ed1-4916-901b-fe54e7814f8f,2020-10-01,131.41,Credit,Healthcare,Check,4d1a5dfa-9a4b-43ab-9395-0af10e66822f,Bonds,49629.04,0.122,0.53
886353,35,77997.86189988613,Self-employed,Fitness centre manager,High School,5,Thailand,Medium,8630.034590853478,Cryptocurrency,89979.43,12254.35,648,105769.54,Food,Teacher own space unit.,Couple analysis follow turn conference through.,7dad4253-0d51-461b-9890-f37c1bcf5e14,2020-08-04,6473.4,Transfer,Housing,Cash,a6e2a432-8461-40f1-938a-f9f023a34a85,Bonds,14268.95,0.024,0.15
164136,45,53596.71387209376,Unemployed,International aid/development worker,College,5,Lesotho,High,8783.08010312491,ETFs,17399.8,34481.87,639,28614.69,Misc,Let find account two some term pick reflect.,Nor audience least system.,66a31fb5-db12-4933-b884-87929109d2db,2022-08-24,9161.48,Debit,Healthcare,Check,efb1c309-05f8-42ba-b11c-4c8675208b0c,Cryptocurrency,38469.51,0.063,0.37
870396,49,64460.02371606335,Retired,Industrial/product designer,High School,6,Mayotte,Medium,8500.809018625598,Stocks,89247.29,22803.3,499,40538.99,Healthcare,Himself whole throw how experience learn.,Board upon as century mother answer agree.,70434a40-d326-4b36-a4d5-deccf6da7375,2023-07-20,2991.61,Transfer,Food,Check,c651ed0f-1365-4fcf-b6eb-32b10e8f1607,Stocks,22280.81,0.06,0.04
553894,19,49887.42086645882,Employed,Psychiatrist,High School,6,Somalia,Low,9204.773947999744,Stocks,75581.39,2011.64,430,144315.97,Healthcare,Age year sign bring if either home north.,Minute join me weight history fire college.,8bb7bae4-d556-4ded-bba3-ee3e79642faa,2021-03-08,866.33,Transfer,Misc,Check,6667fa82-8f44-435b-9b35-38435bc28510,Stocks,16571.26,-0.08,0.9
564387,42,41597.92009377181,Self-employed,Artist,High School,6,Taiwan,Low,11478.122443735476,Real Estate,42005.62,30456.89,629,90440.46,Healthcare,Number become difficult office foreign American.,Street whether audience sort else firm.,fcbe52da-df9e-4498-90b9-e6aa79fae8de,2020-07-08,903.87,Transfer,Education,Electronic,0b9f04c9-0745-4c3e-b9bc-6315dc976177,Real Estate,12432.94,0.149,0.51
481351,39,50925.90940535615,Employed,Land/geomatics surveyor,High School,4,Slovakia (Slovak Republic),High,11083.877818813145,Real Estate,6436.99,27598.78,534,101259.42,Misc,Less put pattern medical citizen expert sometimes.,Your finally guy.,4b7097cc-02d0-4cbe-82ab-ccd9634dca7d,2023-02-22,8407.39,Transfer,Education,Electronic,393321f5-076b-4c3a-ab37-7115d1db16f5,Cryptocurrency,11210.54,0.092,0.43
950840,60,48354.695443763136,Employed,"Designer, blown glass/stained glass",Master,5,Saudi Arabia,Medium,7055.665866306519,Mutual Funds,61190.36,4567.96,542,110413.11,Misc,Environmental white hard compare.,Consumer just size staff field hotel.,7b70eda4-b742-4248-a215-61667db12d0f,2020-05-30,9931.18,Transfer,Transportation,Electronic,e136fd62-77b4-4a0c-ac09-14c4fa89064b,ETFs,29447.45,0.199,0.73
380640,61,65112.48667126463,Unemployed,Civil Service administrator,College,3,Bahamas,High,6960.623696620911,Mutual Funds,11447.38,9500.71,555,126195.9,Transportation,Where face three book.,Image score international film because.,7b7416be-0258-44c5-b9be-d03871cbe0f0,2023-11-25,2248.73,Transfer,Food,Credit Card,c7f86c9c-5d8a-4c85-b2c3-bc519da890e3,Stocks,34780.59,0.076,0.68
698636,69,64817.219431495934,Retired,Publishing rights manager,High School,3,Cyprus,Low,7304.386484255107,Cryptocurrency,84680.19,41534.62,800,11926.39,Entertainment,If woman Mrs easy sign.,Guy father give writer beautiful discussion source.,e4eb2b2d-4aa3-4bc9-981a-25799f558dd7,2020-02-25,2822.64,Credit,Housing,Check,65098819-8305-484f-8ce7-2103f2d8fa1d,Mutual Funds,46370.73,0.147,0.83
335545,43,60091.38060460243,Student,Product manager,None,3,Tanzania,Medium,7258.656025374615,ETFs,7288.17,3183.45,781,24973.51,Food,Food eye according town nothing democratic.,Spring happen before involve daughter although tree.,ebfb7ad8-862e-4697-b4ed-83721a20a01a,2020-02-15,8077.82,Debit,Education,Cash,efcb121c-cee7-4c5c-a88f-f53e696afa46,ETFs,7236.81,-0.187,0.48
752185,64,73108.14509239049,Retired,Curator,None,2,Lao People's Democratic Republic,Medium,11102.707135069335,Bonds,76335.19,45156.68,319,38886.68,Food,Main authority population bill game site successful loss.,Provide history along treat clearly.,2e22c593-a148-4698-828f-3fc11200dfd6,2021-07-01,5417.0,Debit,Housing,Cash,9d71d2fc-1d05-4c8b-9110-c5c62cdfc6d0,Cryptocurrency,32055.73,-0.19,0.41
305995,28,53257.0379432195,Self-employed,"Engineer, communications",None,6,Czech Republic,High,7434.018177433019,Real Estate,60653.33,26127.89,620,30213.72,Transportation,Necessary pressure since measure tree town among.,Each physical remember money cover nearly.,121d5db5-b8a0-4435-983f-2e2343c22844,2023-11-29,1006.62,Debit,Healthcare,Credit Card,2a27e641-31b4-4f4e-845b-2a80ace83ba1,Cryptocurrency,38527.75,0.09,0.5
420630,47,76243.88184614365,Retired,Banker,PhD,6,Czech Republic,High,6410.405546261991,Cryptocurrency,84067.94,3043.26,823,111403.99,Healthcare,Under little Republican bed.,Total impact address stage least information.,86958e06-a450-42f7-8b5c-152fe332e754,2023-02-12,6141.57,Debit,Healthcare,Electronic,dd003d75-56d2-4f56-b9f7-70d0d906bf33,Bonds,28020.77,-0.078,0.02
342428,26,82774.65480907941,Employed,Research scientist (maths),PhD,5,Australia,High,8847.376874098745,Bonds,92355.08,11379.31,397,119983.65,Misc,Hotel firm pretty hand party success.,Movement ask traditional relationship.,f26d3414-187a-48d5-8d63-87fc36d0c56d,2022-07-06,9224.03,Debit,Entertainment,Credit Card,70412fab-33b4-44f3-b7cc-61c0476e334d,Bonds,17615.11,0.12,0.95
817131,57,42704.68797819842,Student,Jewellery designer,Bachelor,1,Malta,Low,10970.53815476679,Stocks,32115.92,29283.87,693,131632.16,Misc,Continue stay trade activity four true song me.,Example high number quality newspaper.,4ad0430e-8c23-4975-b476-f9cd31bccd4e,2020-06-16,5915.22,Transfer,Education,Credit Card,29719d70-54a5-4905-ae22-8ef36c8e1008,Stocks,13242.24,-0.056,0.28
702478,52,43612.66655242552,Retired,"Nurse, adult",Master,4,Cocos (Keeling) Islands,Low,7343.928526962008,Bonds,69872.57,29063.52,451,55515.63,Misc,Old doctor effect force skill product.,Produce south camera list all including state.,9ec9ae6f-0991-414a-9932-ab3714ddc750,2022-01-14,7724.49,Credit,Healthcare,Check,654a1e8c-8149-483a-a51a-83d39fa828df,Mutual Funds,15192.17,0.088,0.8
519687,19,71754.12016207639,Student,Public affairs consultant,None,5,Kazakhstan,Low,12419.383255940198,Bonds,37762.89,23213.56,629,67557.76,Entertainment,Appear too like college early grow.,Movement particularly behavior fact heart natural increase.,abeea22c-0993-4612-ac5a-386a771dab98,2023-02-22,4694.87,Debit,Transportation,Credit Card,a1258f64-7dc1-433a-a73d-2fc79bac36dc,Bonds,43994.06,0.038,0.22
716019,43,65500.79759337467,Retired,Rural practice surveyor,Master,2,Azerbaijan,Medium,13406.797552214739,ETFs,98887.09,26846.68,383,102332.83,Entertainment,Article thought computer get stay simple.,Market unit activity remain box.,8a11c9dd-cb26-48f5-bc75-a59e09e10dd9,2022-12-25,5228.4,Debit,Transportation,Check,d6721c34-998e-4417-bb9b-043eb04f913c,Real Estate,35646.63,0.013,0.97
120158,55,59540.704524810135,Student,Medical illustrator,None,1,Antigua and Barbuda,Medium,12043.036538508837,Real Estate,57377.97,39070.63,841,105244.03,Housing,Actually rather ask.,Compare oil accept leg back.,8a9b75a4-33cc-4f2e-804b-fe5d7257cf26,2022-01-31,151.43,Transfer,Food,Credit Card,db6f70f8-92f8-429a-8522-5ff0742dfe15,ETFs,49504.42,-0.04,0.73
390640,54,77378.74498803265,Retired,Barrister's clerk,Bachelor,6,Croatia,High,8460.95764430558,Cryptocurrency,19973.44,15942.92,802,72077.65,Transportation,Business final red need maintain.,Born direction keep avoid low be her.,0eb2ea5b-c604-4e72-b2fd-025612e8adfd,2022-02-08,7730.28,Debit,Education,Check,72b80755-5439-40b9-8186-3a7d75da550e,Cryptocurrency,25198.85,-0.134,0.57
434983,60,63587.4110524246,Self-employed,Proofreader,College,4,San Marino,High,12674.08668172955,Mutual Funds,25249.49,31695.29,773,38216.85,Misc,Item budget majority down reality.,Receive attention small.,ad059f84-f086-4fc3-9bad-4f761a30e0f2,2021-03-06,7602.33,Debit,Transportation,Credit Card,3570bf1a-3836-42f6-8fdc-ee87cb24e9a5,Stocks,30027.12,0.129,0.83
995139,19,55244.1128091909,Student,"Therapist, drama",Master,1,Yemen,Low,6813.461264856026,Real Estate,43751.49,9821.29,572,98907.22,Misc,Might sometimes two seem be use at.,Exactly group focus walk south night.,c5f54d1c-29d1-4814-a3f0-b654e6d17b6e,2020-03-14,4299.54,Credit,Entertainment,Credit Card,4ea340b1-b407-4427-a78f-af2e4580990d,ETFs,15592.7,-0.18,0.47
322310,23,59180.86381470205,Unemployed,Chiropodist,College,4,Timor-Leste,High,12291.933517757421,Mutual Funds,28608.93,5820.32,368,38949.41,Healthcare,President down time baby reflect.,Several party ever growth wonder.,4db59d33-29bd-40e9-8770-4cdfcb01f093,2020-06-19,5482.8,Debit,Transportation,Cash,72702cce-1e78-4348-b03f-979a5353679e,ETFs,17598.98,-0.121,0.15
875255,59,46701.53246425469,Employed,Charity fundraiser,Bachelor,3,Isle of Man,Low,7076.911346714002,Mutual Funds,20119.27,4169.31,760,59444.95,Healthcare,To standard test successful.,Issue past process show.,00c243c1-e263-40dd-b9f3-f95507f0fb56,2020-10-01,2942.72,Credit,Education,Credit Card,f2798889-b0ac-41bc-a9d6-9e8f445158ad,Mutual Funds,5008.01,-0.131,0.23
915658,45,54811.61820229731,Student,"Designer, jewellery",Master,6,Haiti,Low,9844.70533564549,ETFs,16208.96,9869.81,698,131793.15,Entertainment,North stock you whether get hair year.,Personal opportunity whose effect.,0b1c9c9f-e058-4577-828e-108a45e22969,2020-06-08,1409.13,Credit,Healthcare,Credit Card,ad5fcd51-f9b2-4c8f-8cce-29de718ad5a1,Mutual Funds,32406.73,0.194,0.64
804505,26,53720.28968544402,Employed,"Teacher, secondary school",College,6,Western Sahara,Medium,6661.102217655569,Cryptocurrency,81383.77,27118.44,497,130135.9,Misc,Gun us their figure.,Manage learn wait.,bdc763a7-0b12-4fe3-bebd-51318ebce0bd,2021-08-22,5343.42,Credit,Misc,Credit Card,bd48c888-aad0-4c40-a5a8-bf2fd09171db,Cryptocurrency,43307.15,0.041,0.08
718622,47,39927.81784020251,Retired,Film/video editor,Bachelor,6,Italy,Low,11460.963641631866,Cryptocurrency,80867.22,10749.7,582,102722.5,Misc,Foreign kid account space suggest candidate some rate.,Same bag course yeah across color tax.,5dec3f21-e548-4e92-8e3e-0c1541412aa9,2020-01-07,5675.11,Transfer,Healthcare,Check,39fb56e9-66b6-47e0-8d42-770c6b488f34,Mutual Funds,35194.27,-0.122,0.48
292125,29,41831.53380789408,Retired,"Civil engineer, contracting",High School,4,Iraq,Medium,9063.354907968127,Stocks,19229.58,24361.53,446,78587.87,Entertainment,Beautiful policy trouble.,Road place figure board edge reach oil.,744b91c6-421b-4033-a160-a6099bc716c0,2021-07-01,6218.68,Credit,Transportation,Cash,4f3cc113-68f5-4085-8788-03d96c8b6409,Mutual Funds,21499.04,-0.182,0.9
929617,21,80337.77614017807,Retired,Sales executive,Master,4,Yemen,Low,6965.674110714122,ETFs,58210.79,28466.46,672,142880.02,Healthcare,Teach price particular necessary suddenly worker.,Whether consider Mrs.,f6e9acf7-da80-44db-862f-4becebebd05f,2020-03-27,1593.9,Debit,Healthcare,Cash,1c5c21e0-9e0b-4c57-a241-438acdb60470,ETFs,10629.27,-0.013,0.68
822353,34,45362.65775562892,Retired,Chief Marketing Officer,College,2,Niue,High,12288.43293026776,Stocks,62911.57,29085.68,360,71243.11,Entertainment,Drop series reality kind.,Glass decision why especially debate Mr.,8fff554a-ec91-4e67-9b98-90e592aac53b,2024-03-24,6069.73,Credit,Misc,Cash,0cb7d010-4ed8-4f36-a943-540e36effa62,Cryptocurrency,31639.52,-0.109,0.71
463603,42,41828.55230989985,Retired,Public affairs consultant,Bachelor,2,Netherlands Antilles,Medium,7501.349119241847,ETFs,66865.82,43056.96,785,45295.58,Transportation,Garden manage now employee especially level.,Such such civil practice seat success.,98605985-4fce-400a-a3ac-34c45d30dfd7,2021-10-10,7849.33,Transfer,Misc,Check,86faa2e9-8e66-443d-ae82-ed4e9d925c78,Cryptocurrency,46629.79,0.095,0.6
282994,38,82262.86116027921,Self-employed,"Biochemist, clinical",High School,2,Cook Islands,Low,7368.760717412894,ETFs,20353.96,5576.2,552,70661.07,Transportation,Edge benefit speak back concern cultural price message.,Walk statement material front such office.,0511b047-9307-4840-9a07-fb936420496d,2021-12-03,5280.02,Transfer,Education,Electronic,cd36db51-a9cd-4e29-988c-63e1ef42dcf6,Stocks,16875.1,0.163,0.16
638322,31,68978.77741219476,Employed,"Teacher, music",Master,5,Israel,Low,8074.890941435682,Real Estate,81000.88,44325.87,528,32204.71,Misc,Think discover rather court well report success.,Present must control similar.,d306beba-d4a6-4702-b32e-0bc4c7e2101c,2023-09-13,5399.82,Credit,Healthcare,Check,6fab1d77-ea0b-4b69-a4b1-804514b4befb,Real Estate,11412.62,0.138,0.5
591582,47,60960.124471973,Student,Museum/gallery exhibitions officer,High School,3,Antigua and Barbuda,Medium,11914.944923704643,Real Estate,89329.1,38869.79,303,119395.03,Food,Father stage third.,Deep born seat campaign.,7dbd8426-4b0d-4bf6-a360-09fa0838183c,2020-04-02,5580.74,Credit,Education,Check,c1e89de0-96b5-4a53-9e9b-4b681302fb8c,Cryptocurrency,33308.08,0.036,0.62
685038,38,37397.4638896145,Self-employed,"Designer, ceramics/pottery",None,3,Cameroon,High,10706.285700437316,Stocks,35956.1,9739.94,635,126716.61,Food,Money enough above month indicate land special stock.,Cell school among significant agent company office itself.,a977f306-8729-48c3-80cb-31d8b77bf18a,2020-07-09,5200.87,Credit,Entertainment,Cash,738ae995-6681-47f9-982c-f2a58d23deb7,Cryptocurrency,21130.39,-0.092,0.27
827620,39,73799.16428817349,Self-employed,Land,Master,4,Cook Islands,Medium,13841.036083158686,Bonds,40802.74,40288.29,664,114765.4,Entertainment,Piece population street.,Rest who together adult provide.,47fe9c77-9a3e-4bb6-8f1b-52b70c572b02,2020-05-04,6353.16,Credit,Healthcare,Check,561ca4bd-0215-4e89-806b-19cc34edc834,Bonds,17097.66,0.115,0.71
333236,66,39668.538907436814,Self-employed,"Teacher, adult education",Bachelor,2,British Virgin Islands,Medium,11076.98252728144,Real Estate,54658.08,30720.66,794,83399.48,Education,Court game shake morning.,Information decade international discover defense adult down.,a4964cbc-4cbb-4247-a1b0-473a1f93dc1e,2023-12-09,1184.01,Transfer,Transportation,Cash,f5c798d1-0c63-4002-a344-428791ba9f64,Cryptocurrency,37705.06,-0.062,0.97
450616,42,64096.05993248212,Self-employed,Public house manager,Bachelor,6,Malawi,High,12541.343198372948,Mutual Funds,7196.51,22812.72,449,38537.58,Transportation,Require agreement action space employee.,Resource happy office training.,e6ff8a4d-8243-4870-a36d-314c861b9422,2020-04-23,5291.86,Debit,Entertainment,Check,aee7d659-a3d4-4a5d-9b73-6964bc6fbd59,Bonds,13071.2,0.052,0.09
